id,feature
faem0_si1392_2629,0.0
faem0_si1392_2630,0.0
faem0_si1392_2631,0.0
faem0_si1392_2632,0.0
faem0_si1392_2633,0.0
faem0_si1392_2634,0.0
faem0_si1392_2635,0.0
faem0_si1392_2636,0.0
faem0_si1392_2637,0.0
faem0_si1392_2638,0.0
faem0_si1392_2639,0.0
faem0_si1392_2640,0.0
faem0_si1392_2641,0.0
faem0_si1392_2642,0.0
faem0_si1392_2643,0.0
faem0_si1392_2644,0.0
faem0_si1392_2645,0.0
faem0_si1392_2646,0.0
faem0_si1392_2647,0.0
faem0_si1392_2648,0.0
faem0_si1392_2649,0.0
faem0_si1392_2650,0.0
faem0_si1392_2651,0.0
faem0_si1392_2652,0.0
faem0_si1392_2653,0.0
faem0_si1392_2654,0.0
faem0_si1392_2655,0.0
faem0_si1392_2656,0.0
faem0_si1392_2657,0.0
faem0_si1392_2658,0.0
faem0_si1392_2659,0.0
faem0_si1392_2660,0.0
faem0_si1392_2661,0.0
faem0_si1392_2662,0.0
faem0_si1392_2663,0.0
faem0_si1392_2664,0.0
faem0_si1392_2665,0.0
faem0_si1392_2666,0.0
faem0_si1392_2667,0.0
faem0_si1392_2668,0.0
faem0_si1392_2669,0.0
faem0_si1392_2670,0.0
faem0_si1392_2671,0.0
faem0_si1392_2672,0.0
faem0_si1392_2673,0.0
faem0_si1392_2674,0.0
faem0_si1392_2675,0.0
faem0_si1392_2676,0.0
faem0_si1392_2677,0.0
faem0_si1392_2678,0.0
faem0_si1392_2679,0.0
faem0_si1392_2680,0.0
faem0_si1392_2681,0.0
faem0_si1392_2682,0.0
faem0_si1392_2683,0.0
faem0_si1392_2684,0.0
faem0_si1392_2685,0.0
faem0_si1392_2686,0.0
faem0_si1392_2687,0.0
faem0_si1392_2688,0.0
faem0_si1392_2689,0.0
faem0_si1392_2690,0.0
faem0_si1392_2691,0.0
faem0_si1392_2692,0.0
faem0_si1392_2693,0.0
faem0_si1392_2694,0.0
faem0_si1392_2695,0.0
faem0_si1392_2696,0.0
faem0_si1392_2697,0.0
faem0_si1392_2698,0.0
faem0_si1392_2699,0.0
faem0_si1392_2700,0.0
faem0_si1392_2701,0.0
faem0_si1392_2702,0.0
faem0_si1392_2703,0.0
faem0_si1392_2704,0.0
faem0_si1392_2705,0.0
faem0_si1392_2706,0.0
faem0_si1392_2707,0.0
faem0_si1392_2708,0.0
faem0_si1392_2709,0.0
faem0_si1392_2710,0.0
faem0_si1392_2711,0.0
faem0_si1392_2712,0.0
faem0_si1392_2713,0.0
faem0_si1392_2714,0.0
faem0_si1392_2715,0.0
faem0_si1392_2716,0.0
faem0_si1392_2717,0.0
faem0_si1392_2718,0.0
faem0_si1392_2719,0.0
faem0_si1392_2720,0.0
faem0_si1392_2721,0.0
faem0_si1392_2722,0.0
faem0_si1392_2723,0.0
faem0_si1392_2724,0.0
faem0_si1392_2725,0.0
faem0_si1392_2726,0.0
faem0_si1392_2727,0.0
faem0_si1392_2728,0.0
faem0_si1392_2729,0.0
faem0_si1392_2730,0.0
faem0_si1392_2731,0.0
faem0_si1392_2732,0.0
faem0_si1392_2733,0.0
faem0_si1392_2734,0.0
faem0_si1392_2735,0.0
faem0_si1392_2736,0.0
faem0_si1392_2737,0.0
faem0_si1392_2738,0.0
faem0_si1392_2739,0.0
faem0_si1392_2740,0.0
faem0_si1392_2741,0.0
faem0_si1392_2742,0.0
faem0_si1392_2743,0.0
faem0_si1392_2744,0.0
faem0_si1392_2745,0.0
faem0_si1392_2746,0.0
faem0_si1392_2747,0.0
faem0_si1392_2748,0.0
faem0_si1392_2749,0.0
faem0_si1392_2750,0.0
faem0_si1392_2751,0.0
faem0_si1392_2752,0.0
faem0_si1392_2753,0.0
faem0_si1392_2754,0.0
faem0_si1392_2755,0.0
faem0_si1392_2756,0.0
faem0_si1392_2757,0.0
faem0_si1392_2758,0.0
faem0_si1392_2759,0.0
faem0_si1392_2760,85.28441
faem0_si1392_2761,91.26477
faem0_si1392_2762,108.02562
faem0_si1392_2763,122.38486
faem0_si1392_2764,132.735
faem0_si1392_2765,133.68781
faem0_si1392_2766,129.35569
faem0_si1392_2767,130.99597
faem0_si1392_2768,117.83527
faem0_si1392_2769,99.74855
faem0_si1392_2770,89.45862
faem0_si1392_2771,85.23889
faem0_si1392_2772,81.36893
faem0_si1392_2773,87.87171
faem0_si1392_2774,108.48775
faem0_si1392_2775,113.84255
faem0_si1392_2776,116.80908
faem0_si1392_2777,108.0272
faem0_si1392_2778,93.79001
faem0_si1392_2779,75.95503
faem0_si1392_2780,76.15031
faem0_si1392_2781,90.04872
faem0_si1392_2782,88.72362
faem0_si1392_2783,0.408083241
faem0_si1392_2784,0.26957534
faem0_si1392_2785,1.41881563
faem0_si1392_2786,1.6529064
faem0_si1392_2787,1.15656348
faem0_si1392_2788,1.39644394
faem0_si1392_2789,2.27680288
faem0_si1392_2790,1.95437912
faem0_si1392_2791,-0.0686515
faem0_si1392_2792,0.14433589
faem0_si1392_2793,-0.04073674
faem0_si1392_2794,-0.415915485
faem0_si1392_2795,-0.84641571
faem0_si1392_2796,-0.79781025
faem0_si1392_2797,0.0677839
faem0_si1392_2798,1.02983924
faem0_si1392_2799,0.29295716
faem0_si1392_2800,1.00505712
faem0_si1392_2801,0.244035977
faem0_si1392_2802,-1.95842183
faem0_si1392_2803,-0.40486034
faem0_si1392_2804,-0.135217204
faem0_si1392_2805,-0.80961943
faem0_si1392_2806,-0.705932144
faem0_si1392_2807,-0.561594797
faem0_si1392_2808,-0.993845302
faem0_si1392_2809,-1.39096211
faem0_si1392_2810,-1.60982866
faem0_si1392_2811,-1.84086363
faem0_si1392_2812,-1.64841522
faem0_si1392_2813,-1.49541323
faem0_si1392_2814,-1.16157271
faem0_si1392_2815,-0.59709924
faem0_si1392_2816,-0.129778111
faem0_si1392_2817,0.09450022
faem0_si1392_2818,0.42229252
faem0_si1392_2819,-0.208846419
faem0_si1392_2820,-1.0548614
faem0_si1392_2821,-0.7438067577
faem0_si1392_2822,-0.684843972
faem0_si1392_2823,-0.20654444
faem0_si1392_2824,0.22360117
faem0_si1392_2825,0.97662008
faem0_si1392_2826,1.18202278
faem0_si1392_2827,0.42694203
faem0_si1392_2828,0.47116663
faem0_si1392_2829,183.651402
faem0_si1392_2830,308.16241
faem0_si1392_2831,309.64987
faem0_si1392_2832,349.65589
faem0_si1392_2833,362.4996
faem0_si1392_2834,323.95872
faem0_si1392_2835,324.56443
faem0_si1392_2836,323.66675
faem0_si1392_2837,317.16627
faem0_si1392_2838,312.89491
faem0_si1392_2839,309.34059
faem0_si1392_2840,303.68025
faem0_si1392_2841,310.0192
faem0_si1392_2842,317.97053
faem0_si1392_2843,313.57294
faem0_si1392_2844,294.65124
faem0_si1392_2845,318.3449
faem0_si1392_2846,345.30286
faem0_si1392_2847,315.00364
faem0_si1392_2848,255.16012
faem0_si1392_2849,218.72586
faem0_si1392_2850,255.00127
faem0_si1392_2851,284.08259
faem0_si1392_2852,2.2874617
faem0_si1392_2853,0.63978168
faem0_si1392_2854,0.908724623
faem0_si1392_2855,0.283337299
faem0_si1392_2856,2.178653673
faem0_si1392_2857,3.11298427
faem0_si1392_2858,2.762695983
faem0_si1392_2859,1.96538058
faem0_si1392_2860,2.51256019
faem0_si1392_2861,2.01336951
faem0_si1392_2862,-0.0541429
faem0_si1392_2863,-3.21801994
faem0_si1392_2864,-3.778086834
faem0_si1392_2865,-3.06945323
faem0_si1392_2866,-4.71539729
faem0_si1392_2867,-4.9636665
faem0_si1392_2868,-5.35851572
faem0_si1392_2869,-5.70646479
faem0_si1392_2870,-6.6077126
faem0_si1392_2871,-5.26627567
faem0_si1392_2872,-4.77893974
faem0_si1392_2873,-2.440133818
faem0_si1392_2874,-2.6363718
faem0_si1392_2875,0.0407217571
faem0_si1392_2876,-1.874123933
faem0_si1392_2877,-0.948145637
faem0_si1392_2878,-2.76390181
faem0_si1392_2879,-2.1194270386
faem0_si1392_2880,-1.32335313
faem0_si1392_2881,-1.92618387
faem0_si1392_2882,-2.12220794
faem0_si1392_2883,-1.9324341688
faem0_si1392_2884,-2.14887161
faem0_si1392_2885,-1.270738186
faem0_si1392_2886,0.06178562
faem0_si1392_2887,0.08892658
faem0_si1392_2888,-0.02298027
faem0_si1392_2889,0.088018543
faem0_si1392_2890,-0.467950992
faem0_si1392_2891,-0.747245709
faem0_si1392_2892,-0.95479578
faem0_si1392_2893,-0.04230524
faem0_si1392_2894,2.13268769
faem0_si1392_2895,3.413619448
faem0_si1392_2896,2.39917667
faem0_si1392_2897,1.15684513
faem0_si1392_2898,201.519386
faem0_si1392_2899,229.962781
faem0_si1392_2900,235.153451
faem0_si1392_2901,244.089181
faem0_si1392_2902,240.445894
faem0_si1392_2903,227.244489
faem0_si1392_2904,227.708595
faem0_si1392_2905,229.485615
faem0_si1392_2906,210.377041
faem0_si1392_2907,207.895883
faem0_si1392_2908,231.778197
faem0_si1392_2909,237.254353
faem0_si1392_2910,223.73309
faem0_si1392_2911,226.57712
faem0_si1392_2912,230.301038
faem0_si1392_2913,231.038033
faem0_si1392_2914,237.553823
faem0_si1392_2915,251.964261
faem0_si1392_2916,252.029056
faem0_si1392_2917,248.09366
faem0_si1392_2918,256.303587
faem0_si1392_2919,263.96185
faem0_si1392_2920,272.98665
faem0_si1392_2921,-5.10199235
faem0_si1392_2922,-6.7680916
faem0_si1392_2923,-8.15523507
faem0_si1392_2924,-8.9662642
faem0_si1392_2925,-9.3877216
faem0_si1392_2926,-8.24848582
faem0_si1392_2927,-6.814975562
faem0_si1392_2928,-4.521494714
faem0_si1392_2929,-1.0259555
faem0_si1392_2930,0.26044861
faem0_si1392_2931,-2.0059777
faem0_si1392_2932,2.57470928
faem0_si1392_2933,3.12968596
faem0_si1392_2934,2.72817601
faem0_si1392_2935,2.70111999
faem0_si1392_2936,2.776251771
faem0_si1392_2937,4.62071539
faem0_si1392_2938,4.37525926
faem0_si1392_2939,10.321273732
faem0_si1392_2940,14.79145341
faem0_si1392_2941,12.04195526
faem0_si1392_2942,11.46818187
faem0_si1392_2943,10.36523696
faem0_si1392_2944,1.890295355
faem0_si1392_2945,1.848973632
faem0_si1392_2946,3.643106277
faem0_si1392_2947,5.49771738
faem0_si1392_2948,7.62850195
faem0_si1392_2949,7.56154091
faem0_si1392_2950,7.48428003
faem0_si1392_2951,7.54487475
faem0_si1392_2952,8.28240322
faem0_si1392_2953,8.26158454
faem0_si1392_2954,6.6631309
faem0_si1392_2955,7.569676797
faem0_si1392_2956,8.08273991
faem0_si1392_2957,6.652636492
faem0_si1392_2958,7.852834487
faem0_si1392_2959,8.888090366
faem0_si1392_2960,8.81812436
faem0_si1392_2961,8.72469875
faem0_si1392_2962,7.737708626
faem0_si1392_2963,6.72321663
faem0_si1392_2964,6.250404385
faem0_si1392_2965,6.42592801
faem0_si1392_2966,6.22245414
faem0_si1392_2967,0.0
faem0_si1392_2968,0.0
faem0_si1392_2969,0.0
faem0_si1392_2970,0.0
faem0_si1392_2971,0.0
faem0_si1392_2972,0.0
faem0_si1392_2973,0.0
faem0_si1392_2974,0.0
faem0_si1392_2975,0.0
faem0_si1392_2976,0.0
faem0_si1392_2977,0.0
faem0_si1392_2978,0.0
faem0_si1392_2979,0.0
faem0_si1392_2980,0.0
faem0_si1392_2981,0.0
faem0_si1392_2982,0.0
faem0_si1392_2983,0.0
faem0_si1392_2984,0.0
faem0_si1392_2985,0.0
faem0_si1392_2986,0.0
faem0_si1392_2987,0.0
faem0_si1392_2988,0.0
faem0_si1392_2989,0.0
faem0_si1392_2990,0.0
faem0_si1392_2991,0.0
faem0_si1392_2992,0.0
faem0_si1392_2993,0.0
faem0_si1392_2994,0.0
faem0_si1392_2995,0.0
faem0_si1392_2996,0.0
faem0_si1392_2997,0.0
faem0_si1392_2998,0.0
faem0_si1392_2999,0.0
faem0_si1392_3000,0.0
faem0_si1392_3001,0.0
faem0_si1392_3002,0.0
faem0_si1392_3003,0.0
faem0_si1392_3004,0.0
faem0_si1392_3005,0.0
faem0_si1392_3006,0.0
faem0_si1392_3007,0.0
faem0_si1392_3008,0.0
faem0_si1392_3009,0.0
faem0_si1392_3010,0.0
faem0_si1392_3011,0.0
faem0_si1392_3012,0.0
faem0_si1392_3013,0.0
faem0_si1392_3014,0.0
faem0_si1392_3015,0.0
faem0_si1392_3016,0.0
faem0_si1392_3017,0.0
faem0_si1392_3018,0.0
faem0_si1392_3019,0.0
faem0_si1392_3020,0.0
faem0_si1392_3021,0.0
faem0_si1392_3022,0.0
faem0_si1392_3023,0.0
faem0_si1392_3024,0.0
faem0_si1392_3025,0.0
faem0_si1392_3026,0.0
faem0_si1392_3027,0.0
faem0_si1392_3028,0.0
faem0_si1392_3029,0.0
faem0_si1392_3030,0.0
faem0_si1392_3031,0.0
faem0_si1392_3032,0.0
faem0_si1392_3033,0.0
faem0_si1392_3034,0.0
faem0_si1392_3035,0.0
faem0_si1392_3036,147.85373
faem0_si1392_3037,166.954
faem0_si1392_3038,180.36789
faem0_si1392_3039,193.37353
faem0_si1392_3040,214.99292
faem0_si1392_3041,199.17071
faem0_si1392_3042,198.44612
faem0_si1392_3043,197.01427
faem0_si1392_3044,182.31575
faem0_si1392_3045,167.41891
faem0_si1392_3046,150.04244
faem0_si1392_3047,145.33369
faem0_si1392_3048,155.2782
faem0_si1392_3049,156.40929
faem0_si1392_3050,135.848928
faem0_si1392_3051,128.362828
faem0_si1392_3052,136.765025
faem0_si1392_3053,138.52717
faem0_si1392_3054,134.1224
faem0_si1392_3055,129.29678
faem0_si1392_3056,126.22374
faem0_si1392_3057,149.79949
faem0_si1392_3058,159.42457
faem0_si1392_3059,1.35735077
faem0_si1392_3060,-0.003410307907
faem0_si1392_3061,3.53626446
faem0_si1392_3062,4.10915776
faem0_si1392_3063,4.05799055
faem0_si1392_3064,2.27477233
faem0_si1392_3065,2.233964468
faem0_si1392_3066,2.193181352
faem0_si1392_3067,4.60158025
faem0_si1392_3068,4.8854783
faem0_si1392_3069,3.39541342
faem0_si1392_3070,3.36675742
faem0_si1392_3071,3.4492973
faem0_si1392_3072,1.84115157
faem0_si1392_3073,-0.4091764
faem0_si1392_3074,1.05980434
faem0_si1392_3075,2.7249722
faem0_si1392_3076,2.29907945
faem0_si1392_3077,1.124478284
faem0_si1392_3078,0.505544034186
faem0_si1392_3079,0.396829003
faem0_si1392_3080,-0.97894598
faem0_si1392_3081,-2.05428135
faem0_si1392_3082,-0.090373299
faem0_si1392_3083,-0.146045986
faem0_si1392_3084,-0.372442715
faem0_si1392_3085,-0.173380258
faem0_si1392_3086,-0.418590289
faem0_si1392_3087,-0.13783959
faem0_si1392_3088,-0.42827089
faem0_si1392_3089,-0.61034003
faem0_si1392_3090,-0.5500311047
faem0_si1392_3091,1.00167581
faem0_si1392_3092,1.606498417
faem0_si1392_3093,1.18106437
faem0_si1392_3094,0.844131798
faem0_si1392_3095,0.61522989
faem0_si1392_3096,0.888446553
faem0_si1392_3097,0.267120034
faem0_si1392_3098,0.19399332
faem0_si1392_3099,0.433898088
faem0_si1392_3100,0.40011045
faem0_si1392_3101,0.090187537
faem0_si1392_3102,-0.0389867865
faem0_si1392_3103,-0.059460659
faem0_si1392_3104,0.20971078
faem0_si1392_3105,0.0
faem0_si1392_3106,0.0
faem0_si1392_3107,0.0
faem0_si1392_3108,0.0
faem0_si1392_3109,0.0
faem0_si1392_3110,0.0
faem0_si1392_3111,0.0
faem0_si1392_3112,0.0
faem0_si1392_3113,0.0
faem0_si1392_3114,0.0
faem0_si1392_3115,0.0
faem0_si1392_3116,0.0
faem0_si1392_3117,0.0
faem0_si1392_3118,0.0
faem0_si1392_3119,0.0
faem0_si1392_3120,0.0
faem0_si1392_3121,0.0
faem0_si1392_3122,0.0
faem0_si1392_3123,0.0
faem0_si1392_3124,0.0
faem0_si1392_3125,0.0
faem0_si1392_3126,0.0
faem0_si1392_3127,0.0
faem0_si1392_3128,0.0
faem0_si1392_3129,0.0
faem0_si1392_3130,0.0
faem0_si1392_3131,0.0
faem0_si1392_3132,0.0
faem0_si1392_3133,0.0
faem0_si1392_3134,0.0
faem0_si1392_3135,0.0
faem0_si1392_3136,0.0
faem0_si1392_3137,0.0
faem0_si1392_3138,0.0
faem0_si1392_3139,0.0
faem0_si1392_3140,0.0
faem0_si1392_3141,0.0
faem0_si1392_3142,0.0
faem0_si1392_3143,0.0
faem0_si1392_3144,0.0
faem0_si1392_3145,0.0
faem0_si1392_3146,0.0
faem0_si1392_3147,0.0
faem0_si1392_3148,0.0
faem0_si1392_3149,0.0
faem0_si1392_3150,0.0
faem0_si1392_3151,0.0
faem0_si1392_3152,0.0
faem0_si1392_3153,0.0
faem0_si1392_3154,0.0
faem0_si1392_3155,0.0
faem0_si1392_3156,0.0
faem0_si1392_3157,0.0
faem0_si1392_3158,0.0
faem0_si1392_3159,0.0
faem0_si1392_3160,0.0
faem0_si1392_3161,0.0
faem0_si1392_3162,0.0
faem0_si1392_3163,0.0
faem0_si1392_3164,0.0
faem0_si1392_3165,0.0
faem0_si1392_3166,0.0
faem0_si1392_3167,0.0
faem0_si1392_3168,0.0
faem0_si1392_3169,0.0
faem0_si1392_3170,0.0
faem0_si1392_3171,0.0
faem0_si1392_3172,0.0
faem0_si1392_3173,0.0
faem0_si1392_3174,0.0
faem0_si1392_3175,0.0
faem0_si1392_3176,0.0
faem0_si1392_3177,0.0
faem0_si1392_3178,0.0
faem0_si1392_3179,0.0
faem0_si1392_3180,0.0
faem0_si1392_3181,0.0
faem0_si1392_3182,0.0
faem0_si1392_3183,0.0
faem0_si1392_3184,0.0
faem0_si1392_3185,0.0
faem0_si1392_3186,0.0
faem0_si1392_3187,0.0
faem0_si1392_3188,0.0
faem0_si1392_3189,0.0
faem0_si1392_3190,0.0
faem0_si1392_3191,0.0
faem0_si1392_3192,0.0
faem0_si1392_3193,0.0
faem0_si1392_3194,0.0
faem0_si1392_3195,0.0
faem0_si1392_3196,0.0
faem0_si1392_3197,0.0
faem0_si1392_3198,0.0
faem0_si1392_3199,0.0
faem0_si1392_3200,0.0
faem0_si1392_3201,0.0
faem0_si1392_3202,0.0
faem0_si1392_3203,0.0
faem0_si1392_3204,0.0
faem0_si1392_3205,0.0
faem0_si1392_3206,0.0
faem0_si1392_3207,0.0
faem0_si1392_3208,0.0
faem0_si1392_3209,0.0
faem0_si1392_3210,0.0
faem0_si1392_3211,0.0
faem0_si1392_3212,0.0
faem0_si1392_3213,0.0
faem0_si1392_3214,0.0
faem0_si1392_3215,0.0
faem0_si1392_3216,0.0
faem0_si1392_3217,0.0
faem0_si1392_3218,0.0
faem0_si1392_3219,0.0
faem0_si1392_3220,0.0
faem0_si1392_3221,0.0
faem0_si1392_3222,0.0
faem0_si1392_3223,0.0
faem0_si1392_3224,0.0
faem0_si1392_3225,0.0
faem0_si1392_3226,0.0
faem0_si1392_3227,0.0
faem0_si1392_3228,0.0
faem0_si1392_3229,0.0
faem0_si1392_3230,0.0
faem0_si1392_3231,0.0
faem0_si1392_3232,0.0
faem0_si1392_3233,0.0
faem0_si1392_3234,0.0
faem0_si1392_3235,0.0
faem0_si1392_3236,0.0
faem0_si1392_3237,0.0
faem0_si1392_3238,0.0
faem0_si1392_3239,0.0
faem0_si1392_3240,0.0
faem0_si1392_3241,0.0
faem0_si1392_3242,0.0
faem0_si1392_3243,212.47709
faem0_si1392_3244,228.6606
faem0_si1392_3245,259.65632
faem0_si1392_3246,270.38244
faem0_si1392_3247,280.58597
faem0_si1392_3248,245.59981
faem0_si1392_3249,241.03831
faem0_si1392_3250,236.78733
faem0_si1392_3251,233.95173
faem0_si1392_3252,235.19844
faem0_si1392_3253,255.1306
faem0_si1392_3254,261.18913
faem0_si1392_3255,242.34707
faem0_si1392_3256,248.3351
faem0_si1392_3257,259.0914
faem0_si1392_3258,252.24901
faem0_si1392_3259,261.97285
faem0_si1392_3260,285.16315
faem0_si1392_3261,298.15938
faem0_si1392_3262,314.72215
faem0_si1392_3263,314.15139
faem0_si1392_3264,318.44761
faem0_si1392_3265,308.52559
faem0_si1392_3266,-0.01512576
faem0_si1392_3267,0.27980636
faem0_si1392_3268,-0.41992645
faem0_si1392_3269,0.9915049
faem0_si1392_3270,2.0081203
faem0_si1392_3271,3.46369234
faem0_si1392_3272,2.24634001
faem0_si1392_3273,2.5946961
faem0_si1392_3274,2.74961639
faem0_si1392_3275,3.124556161
faem0_si1392_3276,1.9809484
faem0_si1392_3277,0.9419381
faem0_si1392_3278,2.33841582
faem0_si1392_3279,2.681789301
faem0_si1392_3280,5.09525703
faem0_si1392_3281,3.1975723
faem0_si1392_3282,1.55946849
faem0_si1392_3283,1.67457414
faem0_si1392_3284,1.10888411
faem0_si1392_3285,3.99644921526
faem0_si1392_3286,0.70420283
faem0_si1392_3287,1.5814045
faem0_si1392_3288,0.48773121
faem0_si1392_3289,0.46912397
faem0_si1392_3290,0.36886998
faem0_si1392_3291,0.97551996
faem0_si1392_3292,1.57473598
faem0_si1392_3293,1.80585361
faem0_si1392_3294,3.483298
faem0_si1392_3295,2.516063167
faem0_si1392_3296,2.34254775
faem0_si1392_3297,2.09714042
faem0_si1392_3298,2.2742247
faem0_si1392_3299,2.41236669
faem0_si1392_3300,2.30035394
faem0_si1392_3301,1.97944881
faem0_si1392_3302,1.313152247
faem0_si1392_3303,1.49567791
faem0_si1392_3304,1.338395089
faem0_si1392_3305,0.453138582
faem0_si1392_3306,-0.321592725
faem0_si1392_3307,-2.33830849
faem0_si1392_3308,-4.30435785
faem0_si1392_3309,-4.63494291
faem0_si1392_3310,-4.39093683
faem0_si1392_3311,-3.306387545
faem0_si1392_3312,10.0
faem0_si1392_3313,0.0
faem0_si1392_3314,0.0
faem0_si1392_3315,0.0
faem0_si1392_3316,0.0
faem0_si1392_3317,0.0
faem0_si1392_3318,0.0
faem0_si1392_3319,0.0
faem0_si1392_3320,0.0
faem0_si1392_3321,0.0
faem0_si1392_3322,0.0
faem0_si1392_3323,0.0
faem0_si1392_3324,0.0
faem0_si1392_3325,0.0
faem0_si1392_3326,0.0
faem0_si1392_3327,0.0
faem0_si1392_3328,0.0
faem0_si1392_3329,0.0
faem0_si1392_3330,0.0
faem0_si1392_3331,0.0
faem0_si1392_3332,0.0
faem0_si1392_3333,0.0
faem0_si1392_3334,0.0
faem0_si1392_3335,0.0
faem0_si1392_3336,0.0
faem0_si1392_3337,0.0
faem0_si1392_3338,0.0
faem0_si1392_3339,0.0
faem0_si1392_3340,0.0
faem0_si1392_3341,0.0
faem0_si1392_3342,0.0
faem0_si1392_3343,0.0
faem0_si1392_3344,0.0
faem0_si1392_3345,0.0
faem0_si1392_3346,1.0
faem0_si1392_3347,0.0
faem0_si1392_3348,0.0
faem0_si1392_3349,0.0
faem0_si1392_3350,0.0
faem0_si1392_3351,0.0
faem0_si1392_3352,0.0
faem0_si1392_3353,0.0
faem0_si1392_3354,0.0
faem0_si1392_3355,0.0
faem0_si1392_3356,0.0
faem0_si1392_3357,0.0
faem0_si1392_3358,0.0
faem0_si1392_3359,0.0
faem0_si1392_3360,0.0
faem0_si1392_3361,33.0
faem0_si1392_3362,0.0
faem0_si1392_3363,0.0
faem0_si1392_3364,0.0
faem0_si1392_3365,0.0
faem0_si1392_3366,0.0
faem0_si1392_3367,0.0
faem0_si1392_3368,0.0
faem0_si1392_3369,1.0
faem0_si1392_3370,0.0
faem0_si1392_3371,0.0
faem0_si1392_3372,0.0
faem0_si1392_3373,0.0
faem0_si1392_3374,0.0
faem0_si1392_3375,0.0
faem0_si1392_3376,0.0
faem0_si1392_3377,0.0
faem0_si1392_3378,0.0
faem0_si1392_3379,0.0
faem0_si1392_3380,0.0
faem0_si1392_3381,0.0
faem0_si1392_3382,0.0
faem0_si1392_3383,0.0
faem0_si1392_3384,0.0
faem0_si1392_3385,0.0
faem0_si1392_3386,0.0
faem0_si1392_3387,0.0
faem0_si1392_3388,1.0
faem0_si1392_3389,0.0
faem0_si1392_3390,1.0
faem0_si1392_3391,0.0
faem0_si1392_3392,0.0
faem0_si1392_3393,0.0
faem0_si1392_3394,0.0
faem0_si1392_3395,0.0
faem0_si1392_3396,0.0
faem0_si1392_3397,0.0
faem0_si1392_3398,0.0
faem0_si1392_3399,0.0
faem0_si1392_3400,0.0
faem0_si1392_3401,0.0
faem0_si1392_3402,0.0
faem0_si1392_3403,0.0
faem0_si1392_3404,0.0
faem0_si1392_3405,0.0
faem0_si1392_3406,0.0
faem0_si1392_3407,0.0
faem0_si1392_3408,0.0
faem0_si1392_3409,0.0
faem0_si1392_3410,0.0
faem0_si1392_3411,0.0
faem0_si1392_3412,0.0
faem0_si1392_3413,0.0
faem0_si1392_3414,0.0
faem0_si1392_3415,0.0
faem0_si1392_3416,0.0
faem0_si1392_3417,0.0
faem0_si1392_3418,0.0
faem0_si1392_3419,0.0
faem0_si1392_3420,0.0
faem0_si1392_3421,0.0
faem0_si1392_3422,0.0
faem0_si1392_3423,0.0
faem0_si1392_3424,0.0
faem0_si1392_3425,0.0
faem0_si1392_3426,0.0
faem0_si1392_3427,0.0
faem0_si1392_3428,0.0
faem0_si1392_3429,0.0
faem0_si1392_3430,0.0
faem0_si1392_3431,0.0
faem0_si1392_3432,0.0
faem0_si1392_3433,0.0
faem0_si1392_3434,0.0
faem0_si1392_3435,0.0
faem0_si1392_3436,0.0
faem0_si1392_3437,0.0
faem0_si1392_3438,0.0
faem0_si1392_3439,0.0
faem0_si1392_3440,0.0
faem0_si1392_3441,0.0
faem0_si1392_3442,0.0
faem0_si1392_3443,0.0
faem0_si1392_3444,0.0
faem0_si1392_3445,0.0
faem0_si1392_3446,0.0
faem0_si1392_3447,0.0
faem0_si1392_3448,0.0
faem0_si1392_3449,0.0
faem0_si1392_3450,0.0
faem0_si1392_3451,0.0
faem0_si1392_3452,0.0
faem0_si1392_3453,0.0
faem0_si1392_3454,0.0
faem0_si1392_3455,0.0
faem0_si1392_3456,0.0
faem0_si1392_3457,0.0
faem0_si1392_3458,0.0
faem0_si1392_3459,4.0
faem0_si1392_3460,0.0
faem0_si1392_3461,0.0
faem0_si1392_3462,0.0
faem0_si1392_3463,0.0
faem0_si1392_3464,0.0
faem0_si1392_3465,0.0
faem0_si1392_3466,0.0
faem0_si1392_3467,0.0
faem0_si1392_3468,0.0
faem0_si1392_3469,0.0
faem0_si1392_3470,0.0
faem0_si1392_3471,0.0
faem0_si1392_3472,0.0
faem0_si1392_3473,0.0
faem0_si1392_3474,0.0
faem0_si1392_3475,0.0
faem0_si1392_3476,0.0
faem0_si1392_3477,0.0
faem0_si1392_3478,0.0
faem0_si1392_3479,0.0
faem0_si1392_3480,0.0
faem0_si1392_3481,0.0
faem0_si1392_3482,0.0
faem0_si1392_3483,0.0
faem0_si1392_3484,0.0
faem0_si1392_3485,0.0
faem0_si1392_3486,0.0
faem0_si1392_3487,0.0
faem0_si1392_3488,0.0
faem0_si1392_3489,0.0
faem0_si1392_3490,1.0
faem0_si1392_3491,0.0
faem0_si1392_3492,0.0
faem0_si1392_3493,0.0
faem0_si1392_3494,0.0
faem0_si1392_3495,0.0
faem0_si1392_3496,0.0
faem0_si1392_3497,0.0
faem0_si1392_3498,0.0
faem0_si1392_3499,0.0
faem0_si1392_3500,0.0
faem0_si1392_3501,0.0
faem0_si1392_3502,0.0
faem0_si1392_3503,0.0
faem0_si1392_3504,0.0
faem0_si1392_3505,0.0
faem0_si1392_3506,0.0
faem0_si1392_3507,0.0
faem0_si1392_3508,0.0
faem0_si1392_3509,0.0
faem0_si1392_3510,0.0
faem0_si1392_3511,0.0
faem0_si1392_3512,0.0
faem0_si1392_3513,0.0
faem0_si1392_3514,0.0
faem0_si1392_3515,0.0
faem0_si1392_3516,0.0
